ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country, usd_pledged,usd_pledged_real,usd_goal_real
1007087321,Bound Notebooks,Design,Design,GBP,01-06-2016,2000,02-05-2016,2303,successful,58,GB,3364.9,3323.76,2886.46
1007098692,Double V - Debut EP,Electronic Music,Music,USD,11-05-2013,100,11-04-2013,101,successful,7,US,101,101,100
1007104392,SandBoxCheck: Testing Malware Analysis Tools,Technology,Technology,GBP,30-11-2014,50000,31-10-2014,11,failed,2,GB,17.58,17.25,78428.91
10071048,"YELLOW, A short film",Narrative Film,Film & Video,CAD,26-04-2017,20000,27-03-2017,23400,successful,255,CA,2123.3,17149.14,14657.38
100710934,Hawaii Musician Alx Kawakami is Recording His Debut Album!,Music,Music,USD,01-07-2016,12000,01-06-2016,24255,successful,136,US,24255,24255,12000
1007112532,LoopBall: the first Bluetooth connected sport ball !,Technology,Technology,EUR,04-08-2017,45000,20-06-2017,4422,failed,48,FR,961.88,5248.04,53406.12
1007121454,Nail Art and Photos Printed on your Nails w/ Embellishments,Art,Art,USD,14-01-2014,20000,15-12-2013,6,failed,2,US,6,6,20000
1007121953,MNEMOSYNE - What If You Could Explore Someone's Memories?,Shorts,Film & Video,USD,30-09-2012,30000,21-08-2012,4666,failed,83,US,4666,4666,30000
1007125880,We're finally releasing our 2nd album!! Can you believe it??,Rock,Music,USD,18-09-2017,750,18-08-2017,190,failed,8,US,0,190,750
1007127395,Beer Inspired Recycling,DIY,Crafts,USD,12-09-2014,275,29-08-2014,394,successful,21,US,394,394,275
1007127613,Snack Attack: A Cartoon Food Art Book,Art Books,Publishing,USD,29-09-2016,25100,02-09-2016,7662.5,failed,76,US,2881,7662.5,25100
1007132696,With His Presence,Faith,Music,USD,21-10-2015,1250,21-09-2015,855,failed,7,US,855,855,1250
1007146401,Patriot Playing Cards,Product Design,Design,USD,09-11-2017,15000,10-10-2017,1062,failed,44,US,144,1062,15000
1007160049,Orbis Terrarum RPG,Tabletop Games,Games,GBP,30-11-2013,2000,31-10-2013,4687,successful,122,GB,7516.07,7660.88,3268.99
1007161697,HUMAN CONDITION,Film & Video,Film & Video,GBP,21-12-2014,7000,01-11-2014,18,failed,5,GB,28.78,27.96,10875.14
100716183,Famous Zombies!  The High Suspense & Strategy Game!,Tabletop Games,Games,USD,28-08-2014,1750,29-07-2014,1973,successful,53,US,1973,1973,1750
1007163014,"""The Establishment"" Feature Film entertainment project",Drama,Film & Video,CAD,30-04-2015,200000,02-03-2015,0,failed,0,CA,0,0,166389.35
1007170928,"A travÃ©s del arte "" Identidad y BÃ?odiversidad de Chiapas"".",Painting,Art,MXN,23-02-2017,200000,26-12-2016,150,failed,1,MX,0,7.62,10155.38
1007173468,The EZ CYCLING SYSTEM Refreshes Your Old Water Supply,Fabrication Tools,Technology,USD,19-10-2016,3000,19-09-2016,4205,successful,84,US,317,4205,3000
1007176355,Help local people in Nepal with art and fitness.,Art,Art,CAD,15-01-2015,500,16-12-2014,6,failed,2,CA,5.19,4.99,415.45
1007181717,IN THE DARK - A Horror Anthology,Anthologies,Comics,USD,31-10-2013,30000,26-09-2013,75350.55,successful,1588,US,75350.55,75350.55,30000
1007184915,yep Threads,Apparel,Fashion,USD,07-07-2015,5500,07-06-2015,9613,successful,110,US,9613,9613,5500
1007186692,Help THE VANITY BELLES record their DEBUT RECORD,Music,Music,USD,26-11-2011,10000,10-10-2011,10446,successful,114,US,10446,10446,10000
1007194211,Under The Deep,Documentary,Film & Video,USD,03-03-2013,3000,01-02-2013,25,failed,1,US,25,25,3000
1007202487,Jackster: Make Any Headset Wireless,Gadgets,Technology,USD,18-09-2017,5000,17-08-2017,18594,successful,368,US,3040,18594,5000
1007204515,Beauty in the Dark,Fine Art,Photography,USD,08-08-2016,10000,24-07-2016,0,failed,0,US,0,0,10000
1007206863,The Aweful Dead,Art Books,Publishing,USD,03-11-2017,4200,04-10-2017,4371,successful,70,US,1541,4371,4200
1007216026,"The Steel & Flint Pen, Worlds Finest Soft-Close Magnetic Pen",Product Design,Design,GBP,16-12-2016,12000,15-11-2016,18096.38,successful,267,GB,2087.39,22518.58,14932.43
1007217653,QUIUBO,Sound,Technology,MXN,13-11-2017,2400000,01-10-2017,27296,failed,24,MX,442.58,1433.46,126037.18
1007222830,"Wood Ornaments - Lasers, Christmas, Cthulhu, Platypus",Crafts,Crafts,USD,04-12-2012,250,22-11-2012,303,successful,18,US,303,303,250
1007232979,Collabrative Fashion Film,Experimental,Film & Video,CAD,26-05-2016,1000,26-04-2016,100,failed,1,CA,78.86,76.7,767.05
1007234641,Turn any ordinary pillow into a Cozy Animal Friend,Product Design,Design,USD,10-07-2013,25000,07-06-2013,495,failed,13,US,495,495,25000
1007241349,Zzyzx Summer Tour,Music,Music,USD,05-06-2013,500,06-05-2013,190,failed,7,US,190,190,500
100724397,Sara-Jayne Berrill Dance,Performances,Dance,GBP,20-12-2016,500,20-11-2016,550,successful,16,GB,253.14,673.71,612.47
100724658,Meet Jesus H. da Vinci,Fiction,Publishing,USD,14-01-2014,18250,17-12-2013,667,failed,10,US,667,667,18250
1007247216,Ultima Force Animated Trailer,Animation,Film & Video,USD,01-01-2014,40000,02-12-2013,15,failed,2,US,15,15,40000
1007254417,The Pet Print Project,Illustration,Art,GBP,17-04-2013,500,18-03-2013,2746,successful,75,GB,4150.55,4215.08,767.5
1007262299,Make Your Mark,Painting,Art,USD,04-09-2014,500,28-08-2014,525.5,successful,8,US,525.5,525.5,500
1007262788,This Is A Lifetime 'Warrior' EP Release,Music,Music,USD,03-07-2014,3000,03-06-2014,535,failed,17,US,535,535,3000
1007262945,"Tubix - the all metal, modular pill holder",Product Design,Design,GBP,09-05-2015,20000,09-04-2015,7217,failed,194,GB,10699.1,11337.5,31418.88
1007266579,Pedal Whip Multitool,Hardware,Technology,USD,05-01-2018,1500,06-12-2017,464,live,6,US,0,464,1500
1007266950,American Outdoorsman and Woman Painting Series,Painting,Art,USD,24-01-2013,4500,27-11-2012,107,failed,2,US,107,107,4500
100727022,DIY Nail Stamps (Canceled),Accessories,Fashion,CAD,11-10-2015,5000,11-09-2015,0,canceled,0,CA,0,0,3867.87
1007273151,Skybrawler: An Epic-Scale RPG Platformer (PC Game),Video Games,Games,USD,22-02-2011,3675,08-01-2011,3800,successful,52,US,3800,3800,3675
1007290270,Wiener Dog Internationals,Narrative Film,Film & Video,USD,24-05-2014,5000,24-04-2014,5130,successful,23,US,5130,5130,5000
100729444,PÃ?ndo Makes an Album!,Indie Rock,Music,USD,24-07-2016,600,14-07-2016,920,successful,25,US,885,920,600
100729837,"""Enough."" Film",Drama,Film & Video,USD,11-12-2016,6000,11-11-2016,6945,successful,112,US,515,6945,6000
100730862,"The Whole Works: Women-Driven, American Made.",Apparel,Fashion,USD,29-11-2014,35000,29-10-2014,38016.12,successful,174,US,38016.12,38016.12,35000
1007311371,The Forgotten: Documenting the Rohingya,Documentary,Film & Video,GBP,20-08-2013,9875,23-07-2013,505,failed,16,GB,771.71,785.04,15351.01
1007319222,New Short Film by Michael Weeks,Shorts,Film & Video,USD,21-12-2010,4000,21-11-2010,1145,failed,13,US,1145,1145,4000
1007320182,Ghost Long Board,Product Design,Design,USD,07-05-2017,25000,07-04-2017,825,canceled,3,US,825,825,25000
1007337083,Blind Album - Maria Hatcher,Indie Rock,Music,GBP,16-05-2016,1000,06-04-2016,1658,successful,39,GB,2364.58,2415.47,1456.86
1007343920,RRED: navigation rÃ©volutionnaire / revolutionary navigation,Gadgets,Technology,EUR,09-03-2016,25000,08-02-2016,2231,failed,40,FR,2489.64,2474.19,27725.1
1007352842,Senie's building a studio for self released Folk album's,Country & Folk,Music,USD,04-01-2017,12000,05-12-2016,382,failed,8,US,7,382,12000
1007356096,South of Here: Photographs of Louisiana and the Gulf Coast,Photography,Photography,USD,18-08-2012,4000,24-07-2012,5164.09,successful,78,US,5164.09,5164.09,4000
1007356461,Meridian #1,Comics,Comics,USD,15-11-2017,4500,01-10-2017,1228,failed,40,US,112,1228,4500
1007375303,Her Days,Comedy,Film & Video,GBP,13-12-2016,250,28-11-2016,0,failed,0,GB,0,0,311.09
100737979,Plans,Apps,Technology,USD,17-01-2017,15000,28-11-2016,486,canceled,14,US,25,486,15000
1007385804,Pop Warner Salinas Cardinal Cheer,Documentary,Film & Video,USD,21-10-2012,6000,26-09-2012,636,failed,6,US,636,636,6000
1007387680,MSPI Life: No dairy. No soy. No regrets.,Nonfiction,Publishing,USD,16-11-2015,2500,15-10-2015,2637,successful,35,US,2637,2637,2500
1007390091,Transformational Art,Digital Art,Art,USD,27-12-2013,30000,28-10-2013,1,failed,1,US,1,1,30000
1007391052,The Garden Stand Personal Hydroponic Planter System,Product Design,Design,USD,05-09-2013,300000,06-08-2013,625,failed,4,US,625,625,300000
1007403960,THE BIG RED FLAG BOOK analyzes common relationship risks.,Nonfiction,Publishing,USD,13-10-2014,5000,29-08-2014,2345,failed,33,US,2345,2345,5000
100741369,Adventure Tape - The Ultimate Rescue Solution For Your Gear,Fabrication Tools,Technology,GBP,03-11-2017,15000,04-10-2017,45183,successful,1502,GB,1718.75,59230.76,19663.62
1007415790,DNA Pens - Unique British writing instruments,Product Design,Design,GBP,07-04-2014,2500,03-03-2014,4071,successful,97,GB,6816.46,6811.34,4182.84
1007415840,WOLVES OF SUMMER: The Complete Collection,Graphic Novels,Comics,USD,10-01-2015,4000,01-12-2014,4210,successful,91,US,4210,4210,4000
100742490,Beyond The Bougainvillea - A Short Film,Drama,Film & Video,GBP,18-09-2015,1500,19-08-2015,1568,successful,32,GB,2443.8,2453.41,2347.01
1007434135,Perspectives Foundation,People,Photography,AUD,21-07-2015,70000,22-05-2015,200,failed,2,AU,158.55,145.3,50853.61
1007437933,Mario Runs in the 90's 2,Music Videos,Film & Video,USD,06-03-2017,500,04-02-2017,0,failed,0,US,0,0,500
1007438311,Ivion: Fighting Game + Card Game,Tabletop Games,Games,USD,25-05-2017,19000,27-04-2017,21797,successful,212,US,9914,21797,19000
1007447362,Dew of Senira - 3D animation,Animation,Film & Video,USD,07-03-2016,10000,27-01-2016,61,failed,3,US,61,61,10000
1007448252,KILLING THE apologetic GIRL,Comedy,Film & Video,USD,23-02-2015,4200,09-02-2015,202,failed,4,US,202,202,4200
1007452207,The Vanity of Life,Fiction,Publishing,USD,18-04-2012,3412,19-03-2012,3740.87,successful,50,US,3740.87,3740.87,3412
1007454373,YumElish SkinEdips - Gourmet Bean Dips (Canceled),Vegan,Food,USD,07-12-2015,15000,08-10-2015,725,canceled,24,US,725,725,15000
1007459417,A Christmas Toy Story,Dance,Dance,USD,14-12-2013,10000,27-11-2013,10086,successful,39,US,10086,10086,10000
1007463174,Brazilian pop artist Kiko London Tour support,Music,Music,USD,17-04-2017,8000,14-03-2017,1,failed,1,US,0,1,8000
1007465692,The FingerPrint Lock,Product Design,Design,USD,19-05-2014,10000,10-04-2014,3246,failed,23,US,3246,3246,10000
1007484429,SuperEngine,Mobile Games,Games,GBP,31-12-2015,120000,01-12-2015,0,failed,0,GB,0,0,178001.93
100749093,Killshot,Drama,Film & Video,USD,10-07-2014,5500,10-06-2014,955,failed,23,US,955,955,5500
1007494388,Solar Powered Light Clothing by Electron Wear,Fashion,Fashion,USD,26-07-2014,10000,26-06-2014,31,failed,4,US,31,31,10000
1007510708,"Horse Photography, Stock Photography and Love for my mom.",Animals,Photography,CAD,25-06-2015,5000,26-05-2015,0,failed,0,CA,0,0,4043.67
1007512031,I-OpenR - Effortless Automation for Chicken Coop Doors,Hardware,Technology,USD,15-02-2017,5000,23-12-2016,476,failed,5,US,1,476,5000
1007513533,Unity Fashion & Accessories,Accessories,Fashion,AUD,25-09-2014,5000,18-09-2014,0,failed,0,AU,0,0,4395.6
1007527427,Car Wheel Lights With Your Logo & Future Smartphone Apps,Technology,Technology,USD,25-12-2013,100000,25-11-2013,12133,failed,38,US,12133,12133,100000
1007529099,TIQÃœE : find your happiness AMULET JEWELS,Jewelry,Fashion,EUR,10-12-2015,7500,19-11-2015,25,failed,1,ES,26.58,27.38,8212.52
1007536352,Beards On Boards,Mixed Media,Art,USD,30-07-2012,500,15-06-2012,140,failed,4,US,140,140,500
1007537970,Acky's Reloaded - Breakout Arkanoid Reimagined,Video Games,Games,USD,03-09-2014,10000,07-08-2014,1850,failed,44,US,1850,1850,10000
1007541516,Warrior Legend - Manga Book,Comic Books,Comics,NOK,13-11-2017,17000,20-10-2017,1060,failed,3,NO,43.37,128.68,2063.71
1007543210,Melody Zephyr and The Tracks Debut EP and MUSIC VIDEO!,Music,Music,USD,02-12-2011,5000,05-11-2011,450,failed,12,US,450,450,5000
1007545243,JuJube : the Frasier Crane for your text messages,Software,Technology,USD,16-10-2016,25000,16-09-2016,0,failed,0,US,0,0,25000
1007556380,"Leather Sleeve for the 11"" MacBook Air",Product Design,Design,USD,05-08-2015,8000,06-07-2015,35,failed,1,US,35,35,8000
1007566985,MAKEatx : a digital fabrication workshop,Hardware,Technology,USD,06-03-2011,5000,05-01-2011,5843,successful,58,US,5843,5843,5000
1007573974,PlayThink,Architecture,Design,USD,28-02-2015,12500,29-01-2015,29,failed,4,US,29,29,12500
1007588179,Help fund our hopes and dreams!,Rock,Music,USD,14-02-2012,1000,16-12-2011,260,failed,8,US,260,260,1000
1007602723,Diss Jockey,Tabletop Games,Games,USD,05-09-2016,6000,30-07-2016,6001,successful,65,US,890,6001,6000
1007607000,Digital Kirlian Photography Book,Photography,Photography,USD,16-08-2012,1000,17-06-2012,491,failed,17,US,491,491,1000
1007612426,El Le Faunt & His Traveling Circus Vinyl Release,Music,Music,USD,23-02-2012,1500,02-02-2012,2025,successful,58,US,2025,2025,1500
1007613086,Steel Unique - Stainless Steel Christmas Decorations,Product Design,Design,GBP,12-11-2016,650,22-10-2016,175,failed,5,GB,104.02,215.74,801.32
1007622469,Nourish Roshambo,Food,Food,USD,15-06-2013,4500,16-05-2013,600,failed,12,US,600,600,4500
100762302,Occupied Pleasures a Photo Book by Tanya Habjouqa,Photobooks,Photography,USD,25-02-2015,21150,25-01-2015,38206,successful,326,US,38206,38206,21150
1007626797,"ORIGO Boat - foldable, easy to transport, eco friendly boat.",Product Design,Design,USD,22-07-2015,120000,05-06-2015,48785,failed,60,US,48785,48785,120000
1007629591,Jet Pilot,Video Games,Games,NZD,28-09-2014,15000,29-08-2014,3,failed,2,NZ,2.51,2.36,11787.82
1007634693,Fotomodel Lisa van Li,Public Art,Art,EUR,01-08-2015,3000,02-07-2015,19,failed,2,DE,21.16,20.79,3282.31
10076573,Draka Dragon Tour! Burning Man via Austin!,Public Art,Art,USD,06-06-2012,3350,22-05-2012,2595,failed,54,US,2595,2595,3350
1007659850,New Clubroot & Swarms LP's on LoDubs!,Electronic Music,Music,USD,22-07-2011,5000,22-06-2011,7233.11,successful,118,US,7233.11,7233.11,5000
1007664002,100% pure chicken breast jerky treats PETS,Small Batch,Food,USD,26-09-2015,6500,27-08-2015,47,failed,3,US,47,47,6500
1007678722,#giftforGIFT,Festivals,Theater,GBP,31-05-2015,5000,01-05-2015,620,failed,22,GB,956.72,950.54,7665.65
1007681578,Living Together,Drama,Film & Video,CAD,01-11-2017,3000,02-10-2017,295,canceled,11,CA,48.09,231.88,2358.12
1007687147,Hydrosis Hydroponics,Community Gardens,Food,USD,04-05-2016,20000,04-04-2016,2,failed,2,US,2,2,20000
1007688809,A Skyboat Audiobook of Harlan Ellison's Star Trek Teleplay,Radio & Podcasts,Publishing,USD,19-03-2016,15000,18-02-2016,21807,successful,391,US,21807,21807,15000
1007692394,MAX & ELSA: NO MUSIC. NO CHILDREN.,Plays,Theater,USD,29-04-2015,3000,08-04-2015,4085,successful,88,US,4085,4085,3000
1007694384,Automotive sculptures and parts.,Sculpture,Art,USD,20-11-2014,900,04-11-2014,40,failed,1,US,40,40,900
1007697337,DEF Skateboards Ltd.,Design,Design,EUR,15-05-2016,6000,15-04-2016,7173,successful,120,IT,8081.53,8047.34,6731.36
1007699457,Transform Heartbreak into Heartpower Book Tour,Nonfiction,Publishing,USD,30-10-2014,1267,23-10-2014,15,failed,2,US,15,15,1267
1007699549,Triple Vision Playing Cards (Relaunch),Playing Cards,Games,CAD,19-05-2016,5000,02-05-2016,5514,successful,157,CA,4393.59,4207.23,3815.05
1007700830,PHILE Magazine Issue No. 2 PRE-SALE,Art Books,Publishing,USD,19-01-2018,2500,19-12-2017,625,live,13,US,100,625,2500
1007701013,Seneschal Medallion,Live Games,Games,USD,30-05-2014,440,01-05-2014,440,successful,7,US,440,440,440
1007706991,Medical Flower Diary,Publishing,Publishing,USD,13-09-2017,35000,15-07-2017,22,failed,2,US,0,22,35000
1007708012,VIKTER Gaming Desk,Product Design,Design,USD,24-11-2014,60000,23-10-2014,1383,failed,12,US,1383,1383,60000
1007709039,"Support the Alzheimer's/FTD Documentary ""Susan's Story""",Documentary,Film & Video,USD,30-06-2016,5000,16-05-2016,6652,successful,60,US,6652,6652,5000
1007713990,Dorothy's Story--100 years and counting,Documentary,Film & Video,USD,10-07-2014,1250,10-06-2014,50,failed,1,US,50,50,1250
1007715539,TORAE: ENTITLED KICKSTARTER,Music,Music,USD,01-10-2015,10000,31-08-2015,10295,successful,206,US,10295,10295,10000
100772001,A Children's Book about Eating Vegetables (Canceled),Children's Books,Publishing,USD,31-07-2014,8000,01-07-2014,3436,canceled,40,US,3436,3436,8000
1007727993,My Bro: Athletic Jerseys for Little Champs,Fashion,Fashion,USD,05-04-2014,16000,05-03-2014,2654.71,failed,70,US,2654.71,2654.71,16000
1007731722,Pleasant Valley photography,Photography,Photography,USD,27-11-2014,100000,28-10-2014,25,failed,1,US,25,25,100000
1007739150,FUBAR,Publishing,Publishing,USD,12-04-2012,2000,12-02-2012,366,failed,13,US,366,366,2000
1007746177,VEG - Gaming Evolved,Fiction,Publishing,USD,01-12-2015,4000,20-10-2015,4296,successful,48,US,4296,4296,4000
1007749153,"""Shoes""",Film & Video,Film & Video,USD,25-05-2012,79800,12-04-2012,210,failed,6,US,210,210,79800
1007750244,Game Cave Vol 01: Fighting Junkies,Comics,Comics,USD,17-10-2013,500,17-09-2013,12577,successful,189,US,12577,12577,500
1007753223,Blue Haus Grill,Food,Food,USD,10-04-2014,3000,11-03-2014,100,failed,1,US,100,100,3000
100776736,Christmas Lights: Card Game,Tabletop Games,Games,CAD,16-06-2017,29500,17-05-2017,4592,failed,152,CA,0,3472.74,22309.61
100776900,Gate Safety - Remote Wireless Visibility: Open or Closed?,Gadgets,Technology,USD,05-03-2017,75000,04-01-2017,250,failed,2,US,250,250,75000
1007785522,Arbitus: In The Absence Of...,Fiction,Publishing,USD,28-09-2017,1200,29-08-2017,50,failed,2,US,0,50,1200
1007786436,lamparas de dragon ball,Product Design,Design,MXN,03-12-2017,10000,02-11-2017,0,failed,0,MX,0,0,528.43
1007789651,Paradise University Season 4,Horror,Film & Video,USD,07-11-2015,4000,08-10-2015,1605,failed,4,US,1605,1605,4000
1007791648,City of Lights - Debut Album!,Rock,Music,USD,16-08-2011,2500,02-07-2011,2565,successful,13,US,2565,2565,2500
1007791691,"Silver Pickle, a food trailer",Food Trucks,Food,USD,11-06-2015,3000,21-05-2015,3326,successful,55,US,3326,3326,3000
1007794542,Lyonesse - Making Short Fiction Great Again,Fiction,Publishing,USD,31-12-2016,600,01-12-2016,1172,successful,37,US,0,1172,600
1007805265,License to Operate,Documentary,Film & Video,USD,04-10-2013,50000,04-09-2013,50497,successful,97,US,50497,50497,50000
100780551,WENDIGO CARNAGE - A Feature Length Horror Film in ULTRA HD,Horror,Film & Video,USD,11-11-2014,25000,12-10-2014,5186,failed,57,US,5186,5186,25000
1007808471,OPEN 24/7,Ready-to-wear,Fashion,USD,01-02-2016,10000,28-12-2015,10339,successful,74,US,10339,10339,10000
1007811196,The Turn at Badger Road: A collection of bizarre stories,Fiction,Publishing,USD,20-08-2013,15000,12-08-2013,0,canceled,0,US,0,0,15000
1007813578,NEW Album - Sit at the Feet of Jesus,Country & Folk,Music,USD,21-05-2012,2300,19-04-2012,2916,successful,42,US,2916,2916,2300
1007820815,The Life Story Project,Print,Journalism,USD,03-11-2014,2500,04-10-2014,100,failed,1,US,100,100,2500
1007823886,Exile Saga - Once we were free,Video Games,Games,CAD,07-11-2014,20000,03-10-2014,2473,failed,71,CA,2224.52,2163.23,17494.75
1007825941,The CopperStill band,Music,Music,USD,29-10-2017,2000,19-10-2017,0,canceled,0,US,0,0,2000
1007827671,"tabtag - glowing, removable and reusable MacBook stickers",Graphic Design,Design,AUD,30-06-2014,5000,12-05-2014,10142,successful,315,AU,9494.4,9484.71,4675.96
1007837102,DOPE CHAPEL,Art,Art,USD,09-12-2014,5000,09-11-2014,1996,failed,57,US,1996,1996,5000
1007842948,"""Pipeliner's Blues"" a new CD Project",Country & Folk,Music,USD,02-02-2013,5750,03-01-2013,5904,successful,66,US,5904,5904,5750
1007845710,Legendary Dice Throwers- the evolution of dice towers,Tabletop Games,Games,GBP,29-07-2016,8000,14-07-2016,9983,successful,205,GB,4320.23,13144.69,10533.66
10078468,Art for Change Exhibition: igniting empathy & resilience,Mixed Media,Art,GBP,21-03-2013,1050,04-03-2013,233,failed,7,GB,350.31,353.76,1594.22
